University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Nanyang Technological University,,CZ4003,Computer Vision,COMP3317,
Nanyang Technological University,,LK9001,Korean Language level 1,NCSE0001,
Nanyang Technological University,,MH1812,DISCRETE MATHEMATICS,COMP2121,
Nanyang Technological University,,CZ2005,OPERATING SYSTEMS,COMP3230,
Nanyang Technological University,,CZ4016,Advanced Topics in Algorithms,COMP3250,
Nanyang Technological University,,CZ2003,Computer Graphics and Visualisation,COMP3271,
Nanyang Technological University,,CZ2006,SOFTWARE ENGINEERING,COMP3297,
Nanyang Technological University,,CZ2005,Operating Systems,COMP3230,
National Chengchi University,,ISSB1-2,Chinese Language Study (Beginners),NCSE0001,
National Taiwan University,,CSIE3310,Principles of Operating System,COMP3230,
National Taiwan University,,CSIE1212,Data Structures and Algorithms,COMP2119,
National Taiwan University,,CSIE2122,Discrete Mathematics,COMP2121,
National Taiwan University,,CSIE3310,Operating Systems,COMP3230,
National Taiwan University,,CSIE7190,Cryptography and Network Security,COMP3327,
National Taiwan University,,CSIE5600,Multimedium Computing Environment,CSEL0001,
National Taiwan University,,CSIE5137,Web Retrieval and Mining,CSEL0002,
National Taiwan University,,CSIE5323,Application of Big Data System,CSEL0003,
National Taiwan University,,Phl4086,Applied Ethics,NCSE0001,
National Taiwan University,,CHIN2008,Readings in Chinese Poetry with Writing Practice,NCSE0002,
National Tsing Hua University,,11120CS,570100 Data Science,COMP2501,
National Tsing Hua University,,11120CS,342300 Operating Systems,COMP3230,
National Tsing Hua University,,11120EECS302001,Introduction to Computer Networks,COMP3234,
National Tsing Hua University,,11120EECS302002,Introduction to Computer Networks,COMP3234,
National Tsing Hua University,,11120CS,431100 Design and Analysis of Algorithms,COMP3251,
National Tsing Hua University,,11120CS,524500 Broadband Mobile Communications,CSEL0001,
National Tsing Hua University,,11120CS,357000 Introduction to Multimedia,CSEL0002,
National Tsing Hua University,,11120CS,551100 Virtual Reality,CSEL0003,
National Tsing Hua University,,40240422,Basics of Computer Graphics,COMP3271,
National Tsing Hua University,,40240532,Introduction to Machine Learning,COMP3314,
National Tsing Hua University,,40240762,Searching engine technology basis,CSEL0001,
National Tsing Hua University,,40240452,Pattern recognition,CSEL0002,
National Tsing Hua University,,20240033,Numerical Analysis,CSEL0003,
National Tsing Hua University,,40240882,Special training in computer network.,CSEL0004,
National Tsing Hua University,,40240443,computer systems organization,CSEL0005,
National Tsing Hua University,,40240013,System analysis and control,CSEL0006,
National Tsing Hua University,,40240432,Formal language and Automata,CSEL0007,
National Tsing Hua University,,30240562,Intelligent hardware design,CSEL0008,
National Tsing Hua University,,30240192,Introduction to high performance computing,CSEL0009,
National Tsing Hua University,,40250831,Thematic experiment on motion control (1),NCSE0001,
National Tsing Hua University,,CS3401,,COMP2396,
National Tsing Hua University,,CS4100,,COMP3231,
National Tsing Hua University,,EE3650,,COMP3234,
National Tsing Hua University,,CS4311,,COMP3250,
National Tsing Hua University,,CS4710,,COMP3278,
National Tsing Hua University,,CS3570,,COMP3315,
National Tsing Hua University,,CS3431,,COMP3322,
National Tsing Hua University,,ISA5257,,CSEL0001,
National Tsing Hua University,,CS3371,,CSEL0005,
National Tsing Hua University,,CS3404,,CSEL0009,
National Tsing Hua University,,IEEM5108,,NCSE0001,
National Tsing Hua University,,CS5160,,NCSE0002,
National Tsing Hua University,,CS2505,,NCSE0003,
National Tsing Hua University,,CS4105,,NCSE0004,
"National Tsing Hua University, Taiwan",,11220CS,342300 Operating Systems,COMP3230,
"National Tsing Hua University, Taiwan",,11220EECS302001,Introduction to Computer Networks,COMP3234,
"National Tsing Hua University, Taiwan",,11220CS,431100 Design and Analysis of Algorithms,COMP3251,
"National Tsing Hua University, Taiwan",,11220CS,357000 Introduction to Multimedia,CSEL0005,
"National Tsing Hua University, Taiwan",,11220CS,411100 Introduction to Parallel Computing,CSEL0006,
National University of Singapore,,CS2113,Software Engineering & Object-Oriented Programming,COMP3297,
National University of Singapore,,CS3231,Theory of Computation,CSEL0001,
National University of Singapore,,PH2112,Non-Classical Logic,NCSE0001,
National University of Singapore,,CS2040c,Data Structures and Algorithms,COMP2119,
National University of Singapore,,CS2100,Computer Organization,COMP2120,
National University of Singapore,,CS2100,Computer Organisation,COMP2120,
National University of Singapore,,CS1231,Discrete Structures,COMP2121,
National University of Singapore,,EE4204,Computer Networks,COMP3234,
National University of Singapore,,EE4204,Computer Networks,COMP3234,
National University of Singapore,,EE4204,Computer Networks,COMP3234,
National University of Singapore,,EE4204,Computer Networks,COMP3234,
National University of Singapore,,CS3230,Design and Analysis of Algorithms,COMP3251,
National University of Singapore,,CS2104,Programming Language Concepts,COMP3259,
National University of Singapore,,CS4215,Programming Language Implementation,COMP3259,
National University of Singapore,,CS3243,Introduction to Artificial Intelligence,COMP3270,
National University of Singapore,,CS3243,Introduction to Artificial Intelligence,COMP3270,
National University of Singapore,,CS2113,Software Engineering & Object-Oriented Programming,COMP3297,
National University of Singapore,,CS2113,Software Engineering & Object-Oriented Programming,COMP3297,
National University of Singapore,,CS2113,Software Engineering & Object-Oriented Programming,COMP3297,
National University of Singapore,,CS2113,Software Engineering & Object Oriented Programming,COMP3297,
National University of Singapore,,CS3244,Machine Learning,COMP3314,
National University of Singapore,,CS4268,Quantum Computing,COMP3316,
National University of Singapore,,CS4230,Foundations of Modern Cryptography,COMP3357,
National University of Singapore,,CS4268,Quantum Computing,COMP3366,
National University of Singapore,,CS4218,Software Testing,COMP3403,
National University of Singapore,,CS2107,Introduction to Information Security,CSEL0001,
National University of Singapore,,CS3242,3D Modeling and Animation,CSEL0001,
National University of Singapore,,CS3223,Database Systems Implementation,CSEL0003,
National University of Singapore,,CS2040C,Data Structures and Algorithms (C++),COMP2119,
National University of Singapore,,CS1231,Discrete Structures,COMP2121,
National University of Singapore,,CS2106,Introduction to Operating Systems,COMP3230,
National University of Singapore,,CG3207,Computer Architecture,COMP3231,
National University of Singapore,,CS2105,Introduction to Computer Networks,COMP3234,
National University of Singapore,,EE4204,Computer Networks,COMP3234,
National University of Singapore,,CS3230,Design and Analysis of Algorithms,COMP3250,
National University of Singapore,,CS2102,Database Systems,COMP3278,
National University of Singapore,,CS2113,Software Engineering & Object-Oriented Programming,COMP3297,
National University of Singapore,,MA4270,Data Modelling and Computation,COMP3314,
National University of Singapore,,CS4268,Quantum Computing,COMP3316,
National University of Singapore,,CS3247,Game Development,COMP3329,
National University of Singapore,,CS3245,Information Retrieval,CSEL0001,
National University of Singapore,,CS2108,Introduction to Media Computing,CSEL0002,
National University of Singapore,,GL1101E,Global Issues,NCSE0001,
National University of Singapore,,LAF1201,French 1,NCSE0001,
National University of Singapore,,CH2299,Art of Modern and Contemporary China,NCSE0002,
National University of Singapore,,PC2130,Quantum Mechanics I,NCSE0002,
National University of Singapore,,CS2106,Introduction to Operating Systems,COMP3230,
National University of Singapore,,CS5250,Advanced Operating Systems,COMP3230,
National University of Singapore,,CS2106,Introduction to Operating Systems,COMP3230,
National University of Singapore,,EE4204,Computer Networks,COMP3234,
National University of Singapore,,CS3230,Design and Analysis of Algorithms,COMP3250,
National University of Singapore,,CS3230,Design and Analysis of Algorithms,COMP3250,
National University of Singapore,,cs2104,programming language concepts,COMP3259,
National University of Singapore,,CS4215,Programming Language Implementation,COMP3259,
National University of Singapore,,cs3241,computer graphics,COMP3271,
National University of Singapore,,cs2113,software engineering & object-oriented programming,COMP3297,
National University of Singapore,,IS4233,Legal Aspects of Information Technology,COMP3311,
National University of Singapore,,IT3011,Introduction to Machine Learning and Applications,COMP3314,
National University of Singapore,,CS4268,Quantum Computing,COMP3316,
National University of Singapore,,EE4212,Computer Vision,COMP3317,
National University of Singapore,,ST2132,Mathematical Statistics,NCSE0001,
National University of Singapore,,CS2106,INTRODUCTION TO OPERATING SYSTEMS,COMP3230,
National University of Singapore,,CS2106,Introduction to Operating Systems,COMP3230,
National University of Singapore,,CS2106,Introduction to Operating Systems,COMP3230,
National University of Singapore,,CS2106,Introduction to Operating System,COMP3230,
National University of Singapore,,CS2105,INTRODUCTION TO COMPUTER NETWORKS,COMP3234,
National University of Singapore,,CS2105,Introduction to Computer Networks,COMP3234,
National University of Singapore,,CS3103,Computer Network Practices,COMP3234,
National University of Singapore,,CS2105,Introduction to Computer Networks,COMP3234,
National University of Singapore,,CS2105,Introduction to Computer Networks,COMP3234,
National University of Singapore,,CS2105,INTRODUCTION TO COMPUTER NETWORKS,COMP3234,
National University of Singapore,,CS2105,INTRODUCTION TO COMPUTER NETWORKS,COMP3234,
National University of Singapore,,CS3230,DESIGN AND ANALYSIS OF ALGORITHMS,COMP3250,
National University of Singapore,,CS3230,Design and Analysis of Algorithms,COMP3250,
National University of Singapore,,CS3230,DESIGN AND ANALYSIS OF ALGORITHMS,COMP3250,
National University of Singapore,,CS3230,DESIGN AND ANALYSIS OF ALGORITHMS,COMP3250,
National University of Singapore,,CS3230,Design and Analysis of Algorithms,COMP3250,
National University of Singapore,,CS3241,Computer Graphics,COMP3271,
National University of Singapore,,CS3241,Computer Graphics,COMP3271,
National University of Singapore,,CS2102,DATABASE SYSTEMS,COMP3278,
National University of Singapore,,CS2102,Database Systems,COMP3278,
National University of Singapore,,CS2102,DATABASE SYSTEMS,COMP3278,
National University of Singapore,,CS2103,SOFTWARE ENGINEERING,COMP3297,
National University of Singapore,,CS2103,Software Engineering,COMP3297,
National University of Singapore,,CS2103,Software Engineering,COMP3297,
National University of Singapore,,CS2103,Software Engineering,COMP3297,
National University of Singapore,,IS4233,LEGAL ASPECTS OF INFORMATION TECHNOLOGY,COMP3311,
National University of Singapore,,CS3240,INTERACTION DESIGN,CSEL0001,
National University of Singapore,,CS3210,Parallel Computing,CSEL0001,
National University of Singapore,,CS2010,DATA STRUCTURES AND ALGORITHMS II,CSEL0001,
National University of Singapore,,CS2107,INTRODUCTION TO INFORMATION AND SYSTEM SECURITY,CSEL0001,
National University of Singapore,,CS2107,INTRODUCTION TO INFORMATION AND SYSTEM SECURITY,CSEL0002,
National University of Singapore,,CS4212,Compiler Design,CSEL0002,
National University of Singapore,,CS2107,Introduction to Information Security,CSEL0003,
National University of Singapore,,CS335,Computer Security,CSEL0004,
National University of Singapore,,ST1131,INTRODUCTION TO STATISTICS,NCSE0001,
National University of Singapore,,EC1301,PRINCIPLES OF ECONOMICS,NCSE0002,
National University of Singapore,,CS2106,Introduction to Operating Systems,COMP3230,
National University of Singapore,,CS2105,Introduction to Computer Networking,COMP3234,
New York University,,CSCI-UA.0310,Basic Algorithms,COMP3250,
New York University,,CSCI-UA.0480-007,Agile Software Development and DevOps,COMP3297,
New York University,,CSCI-UA.0480-003,Parallel Computing,CSEL0001,
New York University,,CSCI-UA.0480-012,iOS Programming,CSEL0002,
Newcastle University,,CSC2025,Operating Systems,COMP3230,
Newcastle University,,CSC2023,Algorithm Design and Analysis,COMP3250,
Newcastle University,,CSC3223,Graphics for Games,CSEL0001,
Newcastle University,,CSC3221,Programming for Games,CSEL0002,
Newcastle University,,CSC3123,Web Technologies,CSEL0003,
Northeastern University,,CS3700,Networks and Distributed Systems,COMP3234,
Northeastern University,,CS3000,Algorithms,COMP3250,
Northeastern University,,CS4400,Programming Languages,COMP3259,
Northeastern University,,CS3200,Database Design,COMP3278,
Northeastern University,,CS4550,Web Development,COMP3322,
Northeastern University,,CY2550,Foundations of Cybersecurity,COMP3355,
Northeastern University,,SOCL1235,Social Psychology,NCSE0001,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3700,Networks and Distributed Systems,COMP3234,
Northeastern University,,CS4700,Network Fundamentals,COMP3234,
Northeastern University,,CS4700,Network Fundamentals,COMP3234,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms & Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS4100,Foundations of Artificial Intelligence,COMP3270,
Northeastern University,,CS4300,Computer Graphics,COMP3271,
Northeastern University,,CS3200,Database Design,COMP3278,
Northeastern University,,CS4500,Software Development,COMP3297,
Northeastern University,,CY2550,Introduction to Cybersecurity,COMP3355,
Northeastern University,,CS4150,Game Artificial Intelligence,CSEL0001,
Northeastern University,,MISM3403,Data Management in the Enterprise,CSEL0001,
Northeastern University,,ECON1116,Principles of Microeconomics,NCSE0001,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,COMP3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,EECE2540,Fundamentals of Networks,COMP3234,
Northeastern University,,COMP4700,Network Fundamentals,COMP3234,
Northeastern University,,EECE2540,Fundamentals of Networks,COMP3234,
Northeastern University,,CS3700,Networks and Distributed Systems,COMP3234,
Northeastern University,,CS3700,Networks & Distributed Systems,COMP3234,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,COMP3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms & Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS4100,Artificial Intelligence,COMP3270,
Northeastern University,,COMP4100,Artificial Intelligence,COMP3270,
Northeastern University,,CS4100,Artificial Intelligence,COMP3270,
Northeastern University,,CS4300,Computer Graphics,COMP3271,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northeastern University,,DS4400,Machine Learning and Data Mining 1,COMP3314,
Northeastern University,,CS4550,Web Development,COMP3322,
Northeastern University,,CS4120,Natural Language Processing,COMP3361,
Northeastern University,,MISM3515,Data Mining for Business,CSEL0001,
Northeastern University,,PSYC1101,Foundations of Psychology,NCSE0001,
Northeastern University,,ENVR1200,Dynamic Earth,NCSE0001,
Northeastern University,,PSYC1101,Foundations of psychology,NCSE0001,
Northeastern University,,TH1125,Improvisation,NCSE0001,
Northeastern University,,THTR1236,Introduction to Global Fashion Studies,NCSE0001,
Northeastern University,,COMM1101,Introduction to Communication Studies,NCSE0002,
Northeastern University,,CRIM1700,"Crime, Media and Politics",NCSE0002,
Northeastern University,,MSCR1220,"Media, Culture, and Society",NCSE0002,
Northeastern University,,ENTR2206,Global Social Enterprise,NCSE0003,
Northeastern University,,CS1800,Discrete Structures,COMP2121,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS4600,Topics in Operating Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3650,Computer Systems,COMP3230,
Northeastern University,,CS3700,Networks and Distributed Systems,COMP3234,
Northeastern University,,CS3700,Networks and Distributed Systems,COMP3234,
Northeastern University,,EECE2540,Fundamentals of Networks,COMP3234,
Northeastern University,,EECE2540,Fundamentals of Networks,COMP3234,
Northeastern University,,EECE2540,Fundamentals of Networks,COMP3234,
Northeastern University,,EECE2540,Fundamentals of Networks,COMP3234,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS3000,Algorithms and Data,COMP3250,
Northeastern University,,CS4100,Artificial Intelligence,COMP3270,
Northeastern University,,CS3200,Database Design,COMP3278,
Northeastern University,,CS3200,Database Design,COMP3278,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northeastern University,,CS4500,Software Development,COMP3297,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northeastern University,,EECE4520,Software Engineering 1,COMP3297,
Northwestern University,,COMP_SCI211,Fundamentals of Computer Programming II,COMP2113,
Northwestern University,,COMP_SCI214,Data Structures and Algorithms,COMP2119,
Northwestern University,,COMP_SCI349,Machine Learning,COMP3314,
Northwestern University,,COMP_SCI343,Operating Systems,COMP3230,
Northwestern University,,COMP_SCI343,Operating Systems,COMP3230,
Northwestern University,,COMP_SCI340,Introduction to Computer Networking,COMP3234,
Northwestern University,,ELEC_ENG,333 Intro to Communication Networks,COMP3234,
Northwestern University,,COMP_SCI336,Design & Analysis of Algorithms,COMP3250,
Northwestern University,,COMP_SCI336,Design & Analysis of Algorithms,COMP3250,
Northwestern University,,COMP_SCI348,Intro to Artificial Intelligence,COMP3270,
Northwestern University,,COMP_SCI348,Intro to Artificial Intelligence,COMP3270,
Northwestern University,,COMP_SCI349,Machine Learning,COMP3314,
Northwestern University,,COMP_SCI349,Machine Learning,COMP3314,
Northwestern University,,ECON202,Introduction to Microeconomics,NCSE0001,
Northwestern University,,EECS343,OPERATING SYSTEMS,COMP3230,
Northwestern University,,EECS333,Intro to Communication Networks,COMP3234,
Northwestern University,,EECS336,Design & Analysis of Algorithms,COMP3250,
Northwestern University,,EECS321,Programming Languages,COMP3259,
Northwestern University,,EECS348,INTRO TO ARTIFICIAL INTELLIGENCE,COMP3270,
Northwestern University,,EECS348,Intro to Artificial Intelligence,COMP3270,
Northwestern University,,EECS351,Intro to Computer Graphics,COMP3271,
Northwestern University,,EECS339,INTRO TO DATABASES,COMP3278,
Northwestern University,,EECS349,Machine Learning,COMP3314,
Northwestern University,,EECS396,GAME DESIGN AND DEVELOPMENT,COMP3329,
Northwestern University,,ECON281,Introduction to Applied Econometrics,NCSE0001,
Northwestern University,,MATH368-0,Introduction to Optimization,NCSE0001,
Peking University,,04830050,Data Structure and Algorithm (A),COMP2119,
Peking University,,04830140,Computer Architectures,COMP3231,
Peking University,,04833420,Machine Learning,COMP3314,
Peking University,,04833900,Cryptography,COMP3357,
Peking University,,04835400,Natural Language Processing,COMP3361,
Peking University,,04834490,Operating Systems (Honor Track),COMP3230,
Peking University,,04834490,Operating Systems(Honor Track),COMP3230,
Peking University,,04834260,Operating System,COMP3230,
Peking University,,04834210,Computer networks,COMP3234,
Peking University,,04834200,Compiler principles,COMP3235,
Peking University,,04830230,Computer Graphics,COMP3271,
Peking University,,04834580,Software Engineering (Honor Track),COMP3297,
Peking University,,04833200,JavaScript Web Programming,COMP3322,
Peking University,,04835120,Foundations of natural language processing,COMP3361,
Peking University,,04632032,Directed Research in AI system (I),COMP3362,
Peking University,,04632032,Directed Research in AI System (I),COMP3362,
Peking University,,04835470,Graph Neural Network,CSEL0001,
Peking University,,N/AMachine,Learning Algorithms: From Math to Code,COMP2501,
Peking University,,00334241,Machine Learning Algorithms: From Math to Code,COMP3314,
Peking University,,02839490,Fintech & Blockchain,FITE2010,
Princeton University,,COS485,Neural Networks: Theory and Applications,COMP3340,
Princeton University,,COS484,Natural Language Processing,COMP3361,
Princeton University,,REL226,The Religions of China,NCSE0001,
Princeton University,,ORF245,Fundamentals of Statistics,NCSE0002,
Princeton University,,SML201,Introduction to Data Science,COMP2501,
Princeton University,,COS333,Advanced Programming Techniques,COMP3297,
Princeton University,,COS324,Introduction to Machine Learning,COMP3314,
Princeton University,,COS226,Algorithms and Data Structures,COMP2119,
Princeton University,,COS461,Computer Networks,COMP3234,
Princeton University,,COS424,Fundamentals of Machine Learning,COMP3314,
Princeton University,,PSY252,Social Psychology,NCSE0001,
Princeton University,,COS226,Algorithms and Data Structures,COMP2119,
Princeton University,,COS217,Introduction to Programming Systems,CSEL0001,
Princeton University,,MAT201,Multivariable Calculus,NCSE0001,
Princeton University,,EGR200,"Creativity, Innovation, and Design",NCSE0002,
Princeton University,,NEU202,Introduction to Cognitive Neuroscience,NCSE0003,
Princeton University,,COS226,ALGORITHMS AND DATA STRUCTURES,COMP2119,
Princeton University,,COS461,COMPUTER NETWORKS,COMP3234,
Princeton University,,COS320,COMPILING TECHNIQUES,COMP3235,
Princeton University,,MAT375,INTRODUCTION TO GRAPH THEORY,NCSE0004,
Princeton University,,COS226,Algorithms and Data Structures,COMP2119,
Princeton University,,PSY208,The Brain: A User's Guide,NCSE0001,
Purdue University,,CS34800,Information systems,COMP3278,
Purdue University,,CS35400,Operating Systems,COMP3230,
Purdue University,,CS42200,Computer Networks,COMP3234,
Purdue University,,CS58000,"Algorithm Design, Analysis, and Implementation",COMP3250,
Purdue University,,CS38100,Introduction to the Analysis of Algorithms,COMP3251,
Purdue University,,ENTR20000,Introduction to Entrepreneurship and Innovation,NCSE0001,
Purdue University,,EAPS10600,Geosciences in Cinema,NCSE0002,
Purdue University,,CS35400,Operating Systems,COMP3230,
Purdue University,,CS42200,Computer Networks,COMP3234,
Purdue University,,CS58000,"Algorithm Design, Analysis, And Implementation",COMP3250,
Purdue University,,CS30700,Software Engineering I,COMP3297,
Purdue University,,PSY12000,Elementary Psychology,NCSE0001,
Purdue University,,PHIL120000,Critical Thinking,NCSE0002,
Purdue University,,ENTR20000,Introduction To Entrepreneurship And Innovation,NCSE0003,
Queen Mary University of London,,ECS518U,Operating Systems,COMP3230,
Queen Mary University of London,,ECS629U,Artificial Intelligence,COMP3270,
Queen Mary University of London,,ECS740P,Database Systems,COMP3278,
Queen Mary University of London,,ECS522U,Graphical User Interfaces,CSEL0001,
Queen Mary University of London,,ECS419U,Information System Analysis,CSEL0002,
Queen Mary University of London,,EAL4760,Exploring Spoken English,NCSE0001,
Queen Mary University of London,,MTH6108,Coding Theory,NCSE0002,
Queen Mary University of London,,MTH6124,Mathematical Problem Solving,NCSE0003,
Queen Mary University of London,,CAT4011,"Catalan Culture: Art, Literature and Football",NCSE0004,
Queen's University,,CISC324,Operating System,COMP3230,
Queen's University,,CMPE458,Programming Language Processor,COMP3235,
Queen's University,,CISC365,Algorithms I,COMP3251,
Queen's University,,CISC352,Artificial Intelligence,COMP3270,
Queen's University,,CISC324,Operating Systems,COMP3230,
Queen's University,,CISC324,Operating Systems,COMP3230,
Queen's University,,CISC335,Computer Networks,COMP3234,
Queen's University,,CISC335,Computer Networks,COMP3234,
Queen's University,,CISC352,Artifical Intellgence,COMP3270,
Queen's University,,CISC332,Database Management Systems,COMP3278,
Queen's University,,CISC332,Database Management Systems,COMP3278,
Queen's University,,CISC324,Operating System,COMP3230,
Queen's University,,CMPE324,Operating Systems,COMP3230,
Queen's University,,CISC335,COMPUTER NETWORKS,COMP3234,
Queen's University,,CISC335,Computer Networks,COMP3234,
Queen's University,,CISC335,Computer Networks,COMP3234,
Queen's University,,CISC365,ALGORITHMS I,COMP3251,
Queen's University,,CISC365,Algorithms I,COMP3251,
Queen's University,,CISC360,PROGRAMMING PARADIGMS,COMP3258,
Queen's University,,CISC352,ARTIFICIAL INTELLIGENCE,COMP3270,
Queen's University,,CISC352,Artificial Intelligence,COMP3270,
Queen's University,,CMPE454,Computer Graphics,COMP3271,
Queen's University,,CISC371,NONLINEAR DATA ANALYSIS,CSEL0001,
Queen's University,,CMPE351,Advance Data-Analytics,CSEL0001,
Queen's University,,CISC271,Linear Data Analysis,CSEL0001,
Queen's University,,CISC372,ADVANCED DATA ANALYTICS,CSEL0002,
Queen's University,,ENPH345,"Quantum Physics of Atoms, Nuclei and Particles",NCSE0001,
Queen's University,,MTHE228,Complex Analysis,NCSE0002,
Queen's University,,CMPE324,Operating Systems,COMP3230,
Queen's University,,CISC335,Computer Networks,COMP3234,
Queen's University,,ELEC373,Computer Networks,COMP3234,
Queen's University,,CMPE458,Programming Language Processors,COMP3235,
Queen's University,,CISC-365,Algorithms I,COMP3250,
Queen's University,,CISC352,Artificial Intelligence,COMP3270,
Queen's University,,CMPE454,Computer Graphics,COMP3271,
Queen's University,,CISC454,Graphics (A),COMP3271,
Queen's University,,CISC226,Gane Design,COMP3329,
Queen's University,,CISC468,Cryptography,COMP3357,
Queen's University,,CISC372,Advanced Data Analytics,CSEL0001,
Queen's University,,CISC372,Advanced Data Analytics,CSEL0001,
Queen's University,,CISC351,Advanced Data Analytics,CSEL0003,
Queen's University,,CISC437,Performance Analysis,CSEL0004,
Queen's University,,JAPN100B,Introductory Japanese I,NCSE0001,
Queen's University,,LLCU110,Linguistic Diversity and Identity,NCSE0002,
Queen's University,,PHIL151,Great Works of Philosophy,NCSE0003,
Queen's University,,ENIN140,Design Thinking,NCSE0004,
Queen's University,,ENIN240,Explorations in Creativity,NCSE0005,
Queen's University,,CISC-324,Operating Systems,COMP3230,
Queen's University,,CISC365,Algorithms I,COMP3250,
Queen's University,,CISC-365,Algorithms I,COMP3250,
Queen's University,,CISC352,Artificial Intelligence,COMP3270,
Queen's University,,CISC497,"Social, Ethical and Legal Issues in Computing",COMP3311,
Queen's University,,CISC457,Image Processing and Computer Vision,COMP3317,
Queen's University,,CISC351,Advanced Data Analytics,CSEL0001,
Queen's University,,CISC251,Data Analytics,CSEL0001,
Queen's University,,CISC452,Neural and Genetic Computing,CSEL0002,
"Royal Holloway, University of London",,CS3490,Computational Optimisation,COMP3252,
"Royal Holloway, University of London",,CS3510,Functional Programming and Application,COMP3258,
"Royal Holloway, University of London",,CS3480,Software Language Engineering,COMP3259,
"Royal Holloway, University of London",,CS2910,Symbolic Artificial Intelligence,COMP3270,
"Royal Holloway, University of London",,IY2840,Computer and Network Security,CSEL0001,
"Rutgers, The State University of New Jersey",,01:198:213,Software methodology,COMP2396,
"Rutgers, The State University of New Jersey",,01:198:211,Computer Architecture,COMP3231,
"Rutgers, The State University of New Jersey",,01:198:416,Operating Systems Design,COMP3230,
"Rutgers, The State University of New Jersey",,14:332:423,Computer and Communication Networks,COMP3234,
"Rutgers, The State University of New Jersey",,01:198:344,DSGN&ANAL COMP ALGOR,COMP3250,
"Rutgers, The State University of New Jersey",,01:198:440,Introduction to Artificial Intelligence,CSEL0001,
"Rutgers, The State University of New Jersey",,01:198:416,Operating Systems Design,COMP3230,
"Rutgers, The State University of New Jersey",,14:332:423,Computer and Communication Networks,COMP3234,
"Rutgers, The State University of New Jersey",,01:198:344,Design and Analysis of Computer Algorithms,COMP3250,
"Rutgers, The State University of New Jersey",,14:332:452,Software Engineering,COMP3297,
Semester At Sea (University of Colorado),,IE-300,Global Studies,NCSE0001,
Semester At Sea (University of Colorado),,ANTH120,Human Origins and Variations,NCSE0002,
Semester At Sea (University of Colorado),,SOC362,Social Change,NCSE0003,
Seoul National University,,4190.407,Algorithms,COMP3250,
Seoul National University,,M1522.002400,Principles and Practices of Software Development,COMP3297,
Seoul National University,,4190.569,Advanced Artificial Intelligence,CSEL0001,
Seoul National University,,4190.773,Topics in Artificial Intelligence(3D Computer Vision),CSEL0002,
Seoul National University,,4190.307,Operating Systems,COMP3230,
Seoul National University,,4190.308,Computer Architecture,COMP3231,
Seoul National University,,4190.407,Algorithms,COMP3250,
Seoul National University,,M1522.001000,Computer Vision,COMP3317,
Seoul National University,,M1522.001400,Introduction to Data Mining,CSEL0001,
Seoul National University,,M1522.002600,Advanced Mobile Computing,CSEL0002,
Shanghai Jiao Tong University,,VE281,Data Structures and Algorithms,COMP2119,
Simon Fraser University,,CMPT276,Software Engineering,COMP3297,
Simon Fraser University,,CMPT419,CMPT 419 Special Topics in Artificial Intelligence (ST-Affec,CSEL0001,
Simon Fraser University,,CMPT213,Object oriented design in Java,COMP2396,
