University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Korea University,Republic of Korea,-,Money and Banking,FINA2330,-
Korea University,Republic of Korea,-,Popular Culture and Society,SOCIxxxx,-
Korea University,Republic of Korea,-,Principles of Accounting,ACCT1101,-
Korea University,Republic of Korea,-,Principles of Economics I,ECON1210,-
Korea University,Republic of Korea,-,Principles of Finance,FINA1310,-
Korea University,Republic of Korea,-,Principles of Financial Accounting,ACCT1101,-
Korea University,Republic of Korea,-,Qualitative Research Methods,SOCI3042,-
Korea University,Republic of Korea,-,Social Psychology,PSYC2020,-
Korea University,Republic of Korea,-,Statistics,STAT1603,-
Korea University,Republic of Korea,-,Statistics for Economists,ECON1280,-
Korea University,Republic of Korea,-,Strategic Management,STRA4701,-
Pusan National University,Republic of Korea,-,"Humanities, History, and Society",CLITxxxx,-
Pusan National University,Republic of Korea,-,Korean Popular Music in Context,KORE2038,-
Pusan National University,Republic of Korea,-,Modern Comparative Literature,CLITxxxx,-
Seoul National University,Republic of Korea,-,18th-Century British Fiction,ENGLxxxx,-
Seoul National University,Republic of Korea,-,Advanced Korean,KORExxxx,-
Seoul National University,Republic of Korea,-,Analysis of Market Environment,MKTGxxxx,-
Seoul National University,Republic of Korea,-,Buddhist Culture in East Asia,CCCH9018,-
Seoul National University,Republic of Korea,-,Chinese Classics and Chinese Thought,CHINxxxx (CHC),-
Seoul National University,Republic of Korea,-,English Phonetics,ENGLxxxx,-
Seoul National University,Republic of Korea,-,Environment & Education,GEOGxxxx,-
Seoul National University,Republic of Korea,-,Introduction to Film Art,CLITxxxx,-
Seoul National University,Republic of Korea,-,Introduction to Korean Literature,KORExxxx,-
Seoul National University,Republic of Korea,-,Korean History,KORE1021,-
Seoul National University,Republic of Korea,-,Korean Language and Culture,KORExxxx,-
Seoul National University,Republic of Korea,-,Korean Literature in a Global Context,KORE3024,-
Seoul National University,Republic of Korea,-,Korean Mythology,KORExxxx,-
Seoul National University,Republic of Korea,-,Modern Korean Fiction,KORE2032,-
Seoul National University,Republic of Korea,-,Modern Society and Global Language,ENGLxxxx,-
Seoul National University,Republic of Korea,-,Rights and Responsibilities: An Interdisciplinary Approach,CCGL9007,-
Seoul National University,Republic of Korea,-,Syntax,LING2032,-
Seoul National University,Republic of Korea,-,The Politics of Terrorism and Counterterrorism,POLIxxxx,-
Seoul National University,Republic of Korea,-,Two Koreas: Modern Korean History and Society,KORExxxx,-
Seoul National University,Republic of Korea,-,Understanding American Culture and Contemporary Society,AMER2029,-
Seoul National University,Republic of Korea,-,Understanding Drama,KORExxxx,-
Yonsei University,Republic of Korea,-,Advanced Korean Writing,KORE3023,-
Yonsei University,Republic of Korea,-,Beginning Korean Writing,KORE3023,-
Yonsei University,Republic of Korea,-,British Romanticism,ENGLxxxx,-
Yonsei University,Republic of Korea,-,Contemporary Korean Cinema and Society,CLITxxxx,-
Yonsei University,Republic of Korea,-,Contemporary Korean Cinema and Society,KORE2040,-
Yonsei University,Republic of Korea,-,Contemporary Korean Culture & the Korean Wave,KORExxxx,-
Yonsei University,Republic of Korea,-,Creativity through Art,ARTHxxxx/FINExxxx,-
Yonsei University,Republic of Korea,-,Design and Culture,ARTHxxxx/FINExxxx,-
Yonsei University,Republic of Korea,-,Eastern Civilization,HISTxxxx,-
Yonsei University,Republic of Korea,-,Econometrics I,ECON2280,-
Yonsei University,Republic of Korea,-,Film and Music (The History of OST),MUSIxxxx,-
Yonsei University,Republic of Korea,-,Financial Accounting,ACCT1101,-
Yonsei University,Republic of Korea,-,Financial Management,FINA1310,-
Yonsei University,Republic of Korea,-,French Culture and Arts,FRENxxxx,-
Yonsei University,Republic of Korea,-,German Culture and Arts,ARTHxxxx/FINExxxx,-
Yonsei University,Republic of Korea,-,History of Art,ARTHxxxx/FINExxxx,-
Yonsei University,Republic of Korea,-,International Marketing,MKTG3523,-
Yonsei University,Republic of Korea,-,Interpretation of Chinese Culture,CHINxxxx (CHC),-
Yonsei University,Republic of Korea,-,Introduction to Art History,ARTHxxxx,-
Yonsei University,Republic of Korea,-,Introduction to Corporate Finance,FINA1310,-
Yonsei University,Republic of Korea,-,Introduction to Financial Engineering 1,FINAxxxx,-
Yonsei University,Republic of Korea,-,Introduction to Statistics,STAT1603,-
Yonsei University,Republic of Korea,-,Japanese Politics and Diplomacy,JAPNxxxx,-
Yonsei University,Republic of Korea,-,Korea and the World,SOCIxxxx,-
Yonsei University,Republic of Korea,-,Korean Cinema,CLITxxxx,-
Yonsei University,Republic of Korea,-,Korean Cinema,KORE2024,-
Yonsei University,Republic of Korea,-,Korean Modernity and Popular Culture,KORE2038,-
Yonsei University,Republic of Korea,-,Korean Popular Culture and Korean Wave,KORE2038,-
Yonsei University,Republic of Korea,-,Korean Popular Culture and Korean Wave,SOCIxxxx,-
Yonsei University,Republic of Korea,-,Korean Traditional Music and Culture,KORExxxx,-
Yonsei University,Republic of Korea,-,Management Information Systems,IIMT2601,-
Yonsei University,Republic of Korea,-,Marketing Strategy,MKTG3531,-
Yonsei University,Republic of Korea,-,"Masterworks of Global Short Fiction: Alienation, Protest, Redemption",ENGLxxxx,-
Yonsei University,Republic of Korea,-,Media Communication in Korea,KORExxxx,-
Yonsei University,Republic of Korea,-,Media Communication in Korea,SOCIxxxx,-
Yonsei University,Republic of Korea,-,Microeconomics,ECON1210,-
Yonsei University,Republic of Korea,-,Modern Korean History,HISTxxxx,-
Yonsei University,Republic of Korea,-,Modern Korean History,KORE1021,-
Yonsei University,Republic of Korea,-,Modern Korean Literature,KORE2032,-
Yonsei University,Republic of Korea,-,Principle of Macroeconomics,ECON1220,-
Yonsei University,Republic of Korea,-,Principles of Accounting,ACCT1101,-
Yonsei University,Republic of Korea,-,Principles of Economics,ECON1210,-
Yonsei University,Republic of Korea,-,Principles of Microeconomics,ECON1210,-
Yonsei University,Republic of Korea,-,Sociology of the Family,SOCIxxxx,-
Yonsei University,Republic of Korea,-,Special Topics in English Literature 2,ENGLxxxx,-
Yonsei University,Republic of Korea,-,Statistics,STAT1603,-
Yonsei University,Republic of Korea,-,Strategic Management,STRA4701,-
Yonsei University,Republic of Korea,-,Understanding K-Pop,CLITxxxx,-
Yonsei University,Republic of Korea,-,Understanding of Digital Media,SOCI2085,-
Yonsei University,Republic of Korea,-,Visual Culture,CLITxxxx,-
Yonsei University,Republic of Korea,-,World Heritage of Korea and Digital Literacy,KORExxxx,-
Nanyang Technological University,Singapore,-,Ancient and Medieval Japan,HISTxxxx,-
Nanyang Technological University,Singapore,-,Burma/Myanmar: A History,HISTxxxx,-
Nanyang Technological University,Singapore,-,China in Asia,SINOxxxx,-
Nanyang Technological University,Singapore,-,Cities and Urban Life,SOCIxxxx,-
Nanyang Technological University,Singapore,-,Contemporary Curating,ARTHxxxx/FINExxxx,-
Nanyang Technological University,Singapore,-,Cultural Studies of Chinese Cinemas,CHIN2153,-
Nanyang Technological University,Singapore,-,Global History of Capitalism,HISTxxxx,-
Nanyang Technological University,Singapore,-,Issues in Global Contemporary Art,ARTHxxxx/FINExxxx,-
Nanyang Technological University,Singapore,-,Marketing,MKTG2501,-
Nanyang Technological University,Singapore,-,Social Class and Inequality,SOCIxxxx,-
Nanyang Technological University,Singapore,-,"Translation: Appreciation, Criticism & Evaluation",CHIN2351,-
Nanyang Technological University,Singapore,-,Translation: Techniques & Practices,CHIN2361,-
Nanyang Technological University,Singapore,-,Weird Art Writing,ARTHxxxx/FINExxxx,-
National University of Singapore,Singapore,-,"Chinese Music, Language and Literature",CHINxxxx (CLL),-
National University of Singapore,Singapore,-,Chinese Pop Music in East Asia,MUSIxxxx,-
National University of Singapore,Singapore,-,Chinese Pragmatics,CHINxxxx (CLL),-
National University of Singapore,Singapore,-,Cities and Regions: Planning for Change,GEOGxxxx,-
National University of Singapore,Singapore,-,Civil-Military Relations,POLIxxxx,-
National University of Singapore,Singapore,-,Culture & Society,SOCIxxxx,-
National University of Singapore,Singapore,-,Fashion: East and West,CCGL9073,-
National University of Singapore,Singapore,-,French 6,FREN3001,-
National University of Singapore,Singapore,-,German 1,GRMN1001,-
National University of Singapore,Singapore,-,History of Chinese Philosophy,CHIN1206,-
National University of Singapore,Singapore,-,International Politics of Northeast Asia,POLIxxxx,-
National University of Singapore,Singapore,-,Introduction to Art History,ARTHxxxx/FINExxxx,-
National University of Singapore,Singapore,-,Introduction to Economic Analysis,ECONxxxx,-
National University of Singapore,Singapore,-,Keywords in S'pore and M'sian Chinese Literary Studies,CHINxxxx (CLL),-
National University of Singapore,Singapore,-,Literary Translation,CHIN2347,-
National University of Singapore,Singapore,-,Mass Media Translation,CHIN2348,-
National University of Singapore,Singapore,-,Metropolis: The City in World History,HISTxxxx,-
National University of Singapore,Singapore,-,Politics of the Middle East,POLIxxxx,-
National University of Singapore,Singapore,-,Prescribed Text: The Four Books 1,CHIN2147,-
National University of Singapore,Singapore,-,Prescribed Text: The Four Books 2,CHIN2164,-
National University of Singapore,Singapore,-,Southeast Asian Art and Modernity,ARTHxxxx/FINExxxx,-
National University of Singapore,Singapore,-,Terrestrial and Coastal Environments,GEOGxxxx,-
National University of Singapore,Singapore,-,The Making of Modern Europe,HISTxxxx,-
National University of Singapore,Singapore,-,The Nature of Language,ENGLxxxx,-
National University of Singapore,Singapore,-,Water and the Environment,GEOGxxxx,-
Stellenbosch University,South Africa,-,"Equity, Leadership & Transformation in the Global Classroom",GENDxxxx,-
Stellenbosch University,South Africa,-,South Africa Social Issues,AFRIxxxx,-
Stellenbosch University,South Africa,-,"The Role of Gender, Culture and the State in South Africa",GENDxxxx,-
Nebrija University,Spain,-,Conversación y Composición,SPANxxxx,-
Nebrija University,Spain,-,España diversa,SPANxxxx,-
Nebrija University,Spain,-,Español de la empresa,SPANxxxx,-
Nebrija University,Spain,-,Español en los Medios de Comunicación de Masas,SPANxxxx,-
Nebrija University,Spain,-,Español para la salud,SPANxxxx,-
Nebrija University,Spain,-,Lengua Avanzada I (B2.2),SPANxxxx,-
Nebrija University,Spain,-,Lengua Escrita,SPANxxxx,-
Nebrija University,Spain,-,Lengua Española,SPAN3002,-
Nebrija University,Spain,-,Problemas Específicos de Gramática (B2.2),SPANxxxx,-
Nebrija University,Spain,-,Sociedad Española Contemporánea,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,Applications of Discourse Analysis to the English Language,LINGxxxx,-
Universidad Autónoma de Madrid,Spain,-,Artificial Intelligence,COMP3270,-
Universidad Autónoma de Madrid,Spain,-,Comunicación oral y escrita en español B1,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,English Language: Change and Variation I,ENGLxxxx,-
Universidad Autónoma de Madrid,Spain,-,English Language: Phonetics I,ENGLxxxx,-
Universidad Autónoma de Madrid,Spain,-,First Language 8 (English),LINGxxxx,-
Universidad Autónoma de Madrid,Spain,-,Intercultural Pragmatics,LINGxxxx,-
Universidad Autónoma de Madrid,Spain,-,Introducción a la economía,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,Lengua Española 3,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,Lengua Española: Expresión oral y escrita,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,Lexis and Word Formation in English,LINGxxxx,-
Universidad Autónoma de Madrid,Spain,-,Pensamiento en América Latina,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,Pensamiento y literatura en el mundo hispánico,SPANxxxx,-
Universidad Autónoma de Madrid,Spain,-,Traducción General Lengua B1: Inglés,SPANxxxx,-
Universitat Autònoma de Barcelona,Spain,-,From Fascism to National Populism (from 1945),HISTxxxx,-
Universitat Autònoma de Barcelona,Spain,-,Modern Language I (Basque),EUSTxxxx,-
Universitat Autònoma de Barcelona,Spain,-,Spanish Dialectology,SPANxxxx,-
Universitat Autònoma de Barcelona,Spain,-,Spanish Morphology,SPANxxxx,-
Universitat Autònoma de Barcelona,Spain,-,Usage and Strategies of Intercultural Communication,LINGxxxx,-
University of Alicante,Spain,-,English Phonetics and Phonology,ENGLxxxx,-
University of Alicante,Spain,-,English Pronunciation,ENGLxxxx,-
University of Alicante,Spain,-,Español Avanzado (B2),SPAN3002,-
University of Navarra,Spain,-,Escritura creativa y narrative digital,SPANxxxx,-
University of Navarra,Spain,-,Español B1 avanzado: comunicación y cultura,SPANxxxx,-
University of Navarra,Spain,-,Español B1 inicial: comunicación y cultura,SPAN2002,-
University of Navarra,Spain,-,Español B2 avanzado: Comunicación y Cultura,SPANxxxx,-
University of Navarra,Spain,-,Español B2 inicial: Comunicación y Cultura,SPAN3002,-
University of Navarra,Spain,-,Gramática conceptual intermedio,SPANxxxx,-
University of Navarra,Spain,-,Inmersión Sociocultural en Pamplona: Aprendizaje-Servicio y Comunicación en Español,SPANxxxx,-
University of Navarra,Spain,-,Pronunciación y conversación intermedio ,SPANxxxx,-
University of Navarra,Spain,-,Reading Children’s and Young Adult Literature ,ENGLxxxx,-
University of Navarra,Spain,-,The Business of Wine and Gastronomy in Northern Spain,SPANxxxx,-
University of Navarra,Spain,-,Una España de cine: sobre historias y sueños,SPANxxxx,-
University of Navarra,Spain,-,World Literature,ENGLxxxx,-
University of Navarra,Spain,-,Worldviews and Ethics,PHILxxxx,-
Lund University,Sweden,-,"Communism in East and Central Europe: Present, Past, and Future Perspectives",HISTxxxx,-
Lund University,Sweden,-,"German: Oral Proficiency, Including Textual Studies and Life and Institutions",GRMNxxxx,-
Lund University,Sweden,-,History of the Holocaust,EUST3015,-
Lund University,Sweden,-,Media and Armed Conflicts - Past and Present,SOCIxxxx,-
Lund University,Sweden,-,"Nationalism and Communism in Central Europe (Poland, Czech Republic, Slovakia, Hungary)",EUSTxxxx,-
Lund University,Sweden,-,Religion and Politics,POLIxxxx,-
Lund University,Sweden,-,Swedish History from a Nordic Perspective,HISTxxxx,-
Lund University,Sweden,-,Swedish Politics - Past and Present,EUSTxxxx,-
Stockholm University,Sweden,-,Modern Japan,JAPNxxxx,-
Stockholm University,Sweden,-,Post-Colonial Perspectives on Audiovisual Media,CLITxxxx,-
Stockholm University,Sweden,-,Sweden – Society and Everyday Life,SWEDxxxx,-
University of Gothenburg,Sweden,-,"Comparing Media Systems around the World: the Past, Present and Future",JMSCxxxx,-
University of Gothenburg,Sweden,-,Global Perspectives in Social Work,SOWKxxxx,-
University of Gothenburg,Sweden,-,Global Studies: Key Concepts,SOCI2055,-
University of Gothenburg,Sweden,-,History of the Swedish Welfare State,HISTxxxx,-
University of Gothenburg,Sweden,-,"Justice: Ideas and Ideals in Fiction, Philosophy and Religion",PHILxxxx,-
University of Gothenburg,Sweden,-,"Opinions in a Mediatized Society. PR, Journalism and Public Opinion",JMSCxxxx,-
University of Gothenburg,Sweden,-,Sweden and the Nordic Countries in the Early Modern Era,HISTxxxx,-
Uppsala University,Sweden,-,American Mass Media II,AMER2022,-
Uppsala University,Sweden,-,American Politics II,POLI3044,-
Uppsala University,Sweden,-,Basic Swedish 1,SWEDxxxx,-
Uppsala University,Sweden,-,Gender and Economic Development ,SOCIxxxx,-
Uppsala University,Sweden,-,Media and Communication Studies B: European Media Spaces,SOCI2080,-
Uppsala University,Sweden,-,Sweden's Economic and Social Development in the 19th and 20th Centuries,EUSTxxxx,-
Uppsala University,Sweden,-,Swedish Politics,POLIxxxx,-
Uppsala University,Sweden,-,Swedish Society and Everyday Life,SWEDxxxx,-
National Taiwan University,Taiwan,-,Chinese Yuanlin Literature,CHINxxxx (CLL),-
National Taiwan University,Taiwan,-,Historical Linguistics,LINGxxxx,-
National Taiwan University,Taiwan,-,History of Ancient China,CHINxxxx (CHC),-
National Taiwan University,Taiwan,-,History of Early Modern Chinese Confucianism,CHINxxxx (CHC),-
National Taiwan University,Taiwan,-,Introduction to Western Music Theory,MUSIxxxx,-
National Taiwan University,Taiwan,-,Musical Appreciation (I),MUSIxxxx,-
National Taiwan University,Taiwan,-,Musical Appreciation (II),MUSIxxxx,-
National Taiwan University,Taiwan,-,Mythology and Literature,CHINxxxx (CLL),-
National Taiwan University,Taiwan,-,Prose of Su Shih,CHIN2122,-
National Taiwan University,Taiwan,-,Selected Readings in Poetry of Sung Dynasty,CHIN2181,-
National Taiwan University,Taiwan,-,Selected Readings in Zhezi Plays of Kunqu,CHINxxxx (CLL),-
National Taiwan University,Taiwan,-,Thai for Travelling and Cultural Tourism,THAIxxxx,-
Mahidol University,Thailand,-,Approaches to Culture and Society,SOCIxxxx,-
Mahidol University,Thailand,-,Genders and Sexual Diversity in the Globalized World,SOCIxxxx,-
Mahidol University,Thailand,-,Identity Politics and Social Movements in Asia,SOCIxxxx,-
Mahidol University,Thailand,-,Society and Technology in the Modern World,SOCIxxxx,-
Thammasat University,Thailand,-,Ethnic and Religious Pluralism in Thai Society,THAI1021,-
Thammasat University,Thailand,-,Improvement of Thai Speaking for Non-native Speaker,THAI4001,-
Thammasat University,Thailand,-,Society and Culture of Thailand,THAI3003,-
Leiden University,The Netherlands,-,Art in the Song-Yuan-Ming Transition,ARTHxxxx/FINExxxx,-
Leiden University,The Netherlands,-,Big Media,LCOMxxxx,-
Leiden University,The Netherlands,-,Communicating Across Cultures,LCOMxxxx,-
Leiden University,The Netherlands,-,Communicating Across Cultures,LINGxxxx,-
Leiden University,The Netherlands,-,Culture and Society of the Netherlands: An Inside View,EUSTxxxx,-
Leiden University,The Netherlands,-,Descriptive Linguistics 1,LINGxxxx,-
Leiden University,The Netherlands,-,Exploring the Past in the Digital Present,HISTxxxx,-
Leiden University,The Netherlands,-,History of Political Philosophy,PHILxxxx,-
Leiden University,The Netherlands,-,Language and Identity in the Middle East,LINGxxxx,-
Leiden University,The Netherlands,-,Language and Linguistics: Tools and Methods,LINGxxxx,-
Leiden University,The Netherlands,-,Language Documentation,LING2061,-
Leiden University,The Netherlands,-,Linguistics 3: The Syntax of English: Present and Past,ENGLxxxx,-
Leiden University,The Netherlands,-,New Religions,BSTCxxxx,-
Leiden University,The Netherlands,-,Philosophy of Culture,PHILxxxx,-
Leiden University,The Netherlands,-,Phonology I,LING2027,-
Leiden University,The Netherlands,-,Religion in the World,BSTCxxxx,-
Leiden University,The Netherlands,-,Sociolinguistics,LING2056,-
Leiden University,The Netherlands,-,Spanish 1,SPAN2001,-
Leiden University,The Netherlands,-,Spanish 2,SPAN2002,-
Leiden University,The Netherlands,-,Statistics for the Humanities (Statistics I),LING2071,-
Leiden University,The Netherlands,-,Structure Course Non-Western Languages (Quechua),LINGxxxx,-
Leiden University,The Netherlands,-,Syntax 1,LINGxxxx,-
Leiden University,The Netherlands,-,Syntax 2,LING2032,-
Maastricht University,The Netherlands,-,Analysing Art,CLITxxxx,-
Maastricht University,The Netherlands,-,Analysing Arts,ENGLxxxx,-
Maastricht University,The Netherlands,-,Doing Conceptual Analysis,LCOMxxxx,-
Maastricht University,The Netherlands,-,Living in a Digital Age,LCOMxxxx,-
Maastricht University,The Netherlands,-,Research Methods: Interviewing,LCOMxxxx,-
Maastricht University,The Netherlands,-,The Birth of Reason,PHILxxxx,-
University College Utrecht,The Netherlands,-,Anthropology of Art and Material Culture,SOCIxxxx,-
University College Utrecht,The Netherlands,-,Cultural Memory,CLITxxxx,-
University College Utrecht,The Netherlands,-,Discovering the Dutch,EUSTxxxx,-
University College Utrecht,The Netherlands,-,European Integration,EUSTxxxx,-
University College Utrecht,The Netherlands,-,History and Politics of the Arab-Israeli Conflict,HISTxxxx,-
University College Utrecht,The Netherlands,-,Intercultural Communication,LCOMxxxx,-
University College Utrecht,The Netherlands,-,Introduction to Arabic Language and Culture,ARAB1001,-
University College Utrecht,The Netherlands,-,Introduction to Comparative Media Studies,CLITxxxx,-
University College Utrecht,The Netherlands,-,Introduction to Literature,ENGLxxxx,-
University College Utrecht,The Netherlands,-,Narratives of Imprisonment: From Literature to Life,CLITxxxx,-
University College Utrecht,The Netherlands,-,"Organizing Solidarity: Past, Present and Future",SOCIxxxx,-
University College Utrecht,The Netherlands,-,Spanish Language and Culture II,SPAN2002,-
University College Utrecht,The Netherlands,-,The Literary Canon of Human Rights,ENGLxxxx,-
University College Utrecht,The Netherlands,-,Twentieth Century Theoretical Philosophy,PHILxxxx,-
University College Utrecht,The Netherlands,-,Visual Culture Studies,CLITxxxx,-
University of Amsterdam,The Netherlands,-,Aesthetics and Politics,PHILxxxx,-
University of Amsterdam,The Netherlands,-,"Amsterdam: Sense, Space and Public Design",GEOGxxxx,-
University of Amsterdam,The Netherlands,-,"Basic Principles of Conservation and Restoration: History, Ethics and Approaches",ARTHxxxx/FINExxxx,-
University of Amsterdam,The Netherlands,-,Blockchain Imaginaries,SOCIxxxx,-
University of Amsterdam,The Netherlands,-,Capita Selecta Western Art: from Salvador Dali till the Present,ARTHxxxx/FINExxxx,-
University of Amsterdam,The Netherlands,-,Contemporary Art and the Anthropocene,ARTHxxxx,-
University of Amsterdam,The Netherlands,-,Contemporary World Literature,ENGLxxxx,-
University of Amsterdam,The Netherlands,-,Economy and Ecology: Green Futures?,SOCI2009,-
University of Amsterdam,The Netherlands,-,"Elements of Fashion: Clothes, Art History and Visual Culture",CLITxxxx,-
University of Amsterdam,The Netherlands,-,Evil in Thought and Literature,CLITxxxx,-
University of Amsterdam,The Netherlands,-,Evil in Thought and Literature 2,CLITxxxx,-
University of Amsterdam,The Netherlands,-,Globalising Cultures,SOCIxxxx,-
University of Amsterdam,The Netherlands,-,Globalizing East Asian Popular Musics: Cultural Musicology II,MUSIxxxx,-
University of Amsterdam,The Netherlands,-,Greening the World; Fiction and Non-Fiction for Environmental Humanities,JMSCxxxx,-
University of Amsterdam,The Netherlands,-,International Relations,POLI2106,-
University of Amsterdam,The Netherlands,-,Introduction to Aesthetics,PHILxxxx,-
University of Amsterdam,The Netherlands,-,Introduction to Corpus-Linguistics,ENGLxxxx,-
University of Amsterdam,The Netherlands,-,Islamicate Art across the Mediterranean World,ARTHxxxx/FINExxxx,-
University of Amsterdam,The Netherlands,-,"Like, Share, Tweet: The Value of Social Media Data",JMSCxxxx,-
University of Amsterdam,The Netherlands,-,Literary Worlds: World Literature and Globalisation,CLITxxxx,-
University of Amsterdam,The Netherlands,-,Literature and Experience,CLITxxxx,-
University of Amsterdam,The Netherlands,-,"Making Media: Production, Practices and Professions",JMSC2019,-
University of Amsterdam,The Netherlands,-,"Making Media: Production, Practices and Professions",SOCI2085,-
University of Amsterdam,The Netherlands,-,"Media, Time and Space",JMSC2017,-
University of Amsterdam,The Netherlands,-,Metropolitan America,AMER2015,-
University of Amsterdam,The Netherlands,-,Milestones in Communication Science,LCOMxxxx,-
University of Amsterdam,The Netherlands,-,Mindfulness across the life span,BSTCxxxx,-
University of Amsterdam,The Netherlands,-,Modern Art Globally Oriented I,ARTHxxxx/FINExxxx,-
University of Amsterdam,The Netherlands,-,Modern Art Globally Oriented II,ARTHxxxx,-
University of Amsterdam,The Netherlands,-,Neurolinguistics,LING2053,-
University of Amsterdam,The Netherlands,-,Norman England: Language and Society,ENGLxxxx,-
University of Amsterdam,The Netherlands,-,Photography in Modern and Contemporary Art,ARTHxxxx/FINExxxx,-
University of Amsterdam,The Netherlands,-,"Poetic, Rhetorical and Visual Analysis",ENGLxxxx,-
University of Amsterdam,The Netherlands,-,Seven Masterpieces,ENGLxxxx,-
University of Amsterdam,The Netherlands,-,Social Movements: Change from Below,SOCI2094,-
University of Amsterdam,The Netherlands,-,Sociological Theory 4: Culture and Structure,SOCI3024,-
University of Amsterdam,The Netherlands,-,Sociology of Dutch Culture and Lifestyle,SOCIxxxx,-
University of Amsterdam,The Netherlands,-,The Five Senses of Cinema,CLITxxxx,-
University of Amsterdam,The Netherlands,-,Topic Organisations and Social Media,LCOMxxxx,-
University of Amsterdam,The Netherlands,-,Topic The Role of Emotions in Political Communication,LCOMxxxx,-
University of Amsterdam,The Netherlands,-,Violence & Security. Paradigms and Debates,POLIxxxx,-
University of Amsterdam,The Netherlands,-,What’s Going On? Emerging Trends in Cultural Analysis,CLITxxxx,-
University of Groningen,The Netherlands,-,"Architecture, City & Freedom",ARTHxxxx,-
University of Groningen,The Netherlands,-,Designed Landscapes 1800 - Present,ARTHxxxx,-
University of Groningen,The Netherlands,-,Dutch Literature and Culture 1800 - 2000,CLITxxxx,-
University of Groningen,The Netherlands,-,"Dutch Studies Lecture Series, Semester II",EUSTxxxx,-
University of Groningen,The Netherlands,-,English Language Variation,ENGLxxxx,-
University of Groningen,The Netherlands,-,English Linguistics: Language in Interaction,ENGLxxxx,-
University of Groningen,The Netherlands,-,English Linguistics: Morphology,ENGLxxxx,-
University of Groningen,The Netherlands,-,English Linguistics: Research Tools,ENGLxxxx,-
University of Groningen,The Netherlands,-,Film 1a: Film Analysis,CLITxxxx,-
University of Groningen,The Netherlands,-,Film 1b: Film Analysis,CLITxxxx,-
University of Groningen,The Netherlands,-,Film III: Film Theory,CLITxxxx,-
University of Groningen,The Netherlands,-,Global Dutch Art,ARTHxxxx,-
University of Groningen,The Netherlands,-,Imagining Europe’s Tomorrow,CLITxxxx,-
University of Groningen,The Netherlands,-,Minorities & Multilingualism Diversity Management,LINGxxxx,-
University of Groningen,The Netherlands,-,Modern East Asian Art & Visual Culture,ARTHxxxx,-
University of Groningen,The Netherlands,-,Narrating Space in Modern Europe,CLITxxxx,-
University of Groningen,The Netherlands,-,Renaissance Art,ARTHxxxx,-
University of Groningen,The Netherlands,-,The Multicultural Scene,CLITxxxx,-
Utrecht University,The Netherlands,-,"Postcolonial Configurations: Gender, Race and Culture",HISTxxxx,-
Utrecht University,The Netherlands,-,Rejecting Minorities: An Interdisciplinary Perspective on Intergroup Relations,SOCIxxxx,-
Utrecht University,The Netherlands,-,"Revolutions, Coups, Regime Change",HISTxxxx,-
Utrecht University,The Netherlands,-,Small States and Their Margins for Manoeuvre,POLIxxxx,-
Utrecht University,The Netherlands,-,"Sociolinguistics of Englishes: Language Variation, Contact and Change",LINGxxxx,-
Utrecht University,The Netherlands,-,The Story of Art,ARTHxxxx/FINExxxx,-
Cardiff University,U.K.,-,Fictive Histories/ Historical Fictions,ENGLxxxx,-
Cardiff University,U.K.,-,Gothic Fiction: The Victorians,ENGLxxxx,-
Cardiff University,U.K.,-,Writing Mourning,ENGLxxxx,-
Durham University,U.K.,-,American Poetry,ENGLxxxx,-
Durham University,U.K.,-,European Philosophy,PHILxxxx,-
Durham University,U.K.,-,Fin-de-siecle Fiction,ENGLxxxx,-
Durham University,U.K.,-,Metaphysics,PHILxxxx,-
Durham University,U.K.,-,Modern Philosophy I,PHILxxxx,-
Durham University,U.K.,-,Moral Theory,PHILxxxx,-
Durham University,U.K.,-,Philosophy of Science,PHILxxxx,-
Durham University,U.K.,-,Political Philosophy,PHILxxxx,-
Durham University,U.K.,-,Theory & Practice of Literary Criticism,ENGLxxxx,-
Durham University,U.K.,-,Victorian Literature,ENGLxxxx,-
King's College London,U.K.,-,American Political Development,POLI3044,-
King's College London,U.K.,-,Art and Power in the Age of Alexander (Hellenistic Art I),ARTHxxxx/FINExxxx,-
King's College London,U.K.,-,Authorship and Creativity in Cinema,CLITxxxx,-
King's College London,U.K.,-,Black and Asian Writing Britain,ENGLxxxx,-
King's College London,U.K.,-,Black in the Union Jack? Black Lives in Modern London,HISTxxxx,-
King's College London,U.K.,-,Calculus II,MATH2211,-
King's College London,U.K.,-,Caribbean Drama,CLITxxxx,-
King's College London,U.K.,-,"Children, Families and the State",SOCI2021,-
King's College London,U.K.,-,Comedy & Identity,ENGLxxxx,-
King's College London,U.K.,-,Conduct of War,HISTxxxx,-
King's College London,U.K.,-,Contemporary Global Novels,ENGLxxxx,-
King's College London,U.K.,-,Death and Desire: Love in French Literature before 1700,CLITxxxx,-
King's College London,U.K.,-,Decolonising European Cinema: Perspectives from Germany and Austria,CLITxxxx,-
