University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
King’s College London,United Kingdom,Pd4:,Paleopathology: the study of ancient health and  5BBB0224 Protein Structure and Function,BBMS3008,Essential Proteomics
King’s College London,United Kingdom,5BBB0226,Principles of Bioinformatics,BIOC3605,Sequence Bioinformatics
King’s College London,United Kingdom,5BBM0216,Drugs Discovery and Development,BBMS4002,Pharmaceutical Drug Development
King’s College London,United Kingdom,5BBM0216,Drugs Discovery and Development,,Elective
King’s College London,United Kingdom,6BBG0302,Epigenetics,,Elective
University of Nottingham,United Kingdom,C52304,Medical Microbiology,BBMS3001,Medical Microbiology
University of Nottingham,United Kingdom,D223P0Molecular,Bioology and the Dynamic Cell,BBMS3002,Molecular Biology of the Cell
University of Nottingham,United Kingdom,D223P0Molecular,Bioology and the Dynamic Cell,BBMS2007,Essential Molecular Biology
University of Nottingham,United Kingdom,D223N6,Principles of Immunity,BBMS3005,Infection and Immunity
University of Nottingham,United Kingdom,B13505,Melecular Pharmacology,BPHM4142,Molecular Pharmacology
University of Nottingham,United Kingdom,C73MDT,Molecular Diagnostics and Therapeutics,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 253B,Epidemiology and Control of Infectious  Diseases,,Elective
"University of California, Berkeley",United State of  America,PBHLTH W250,Epidemiological Methods I,,Elective
"University of California, Berkeley",United State of  America,PBHLTH W260,Infectious Diseases,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 262,Molecular and Cellular Basis of Bacterial  Pathogenesis,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 142,Introduction to Probability and Statistics  in Biology and Public Health,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 200J,Health Policy and Management Breadth  Course,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 200L,Health and Social Behaviour Breadth  Course,,Elective
Northeastern University,United State of  America,PSYC3458,Biological Psychology,PSYC2022,Biological psychology
Northeastern University,United State of  America,PSYC3466,Cognition,PSYC2007,Cognitive psychology
Northeastern University,United State of  America,PSYC3464,Psychology of Language,LING2034,Psycholinguistics
Northeastern University,United State of  America,BIOL4707,Cell and Molecular biology,BBMS3002,Molecular Biology of the Cell
"University of California, Berkeley",United State of  America,PH162A,Public Health Microbiology,BBMS3001,Medical Microbiology
"University of California, Berkeley",United State of  America,INTEGBI 114,Infectious Disease Dynamics,BBMS3010,Emerging Infections
"University of California, Berkeley",United State of  America,INTEGBI 141,Human Genetics,BBMS2003,Human Genetics
"University of California, Berkeley",United State of  America,MCELLBI W61,": Brain, Mind, and Behavior",,Elective
University of Richmond,United State of  America,PHIL265,Bioethics,PHIL2341,Bioethics
University of Richmond,United State of  America,PLSC240,Introduction to Comparative Politics,,POLI 2105 Introduction to Comparative Politics
University of Richmond,United State of  America,LDST102,Leadership and the Social Sciences,,Elective
University of Richmond,United State of  America,GS290,Introduction to Global Studies,,Elective
University of Richmond,United State of  America,PLSC250,Introduction to International Relations,,Elective
"University of California, San Diego",United State of  America,MGT 12,Personal Financial Management,FINA3334,Private Banking and Wealth Management
"University of California, San Diego",United State of  America,MGT 12,Personal Financial Management,,Elective
"University of California, San Diego",United State of  America,BICD 100,Genetics,BMMS2003,Human Genetics
"University of California, San Diego",United State of  America,BIMM 100,Molecular Biology,BMMS2007,Essential Molecular Biology
"University of California, San Diego",United State of  America,POLI 11D,Introduction to Political Sciences:  Comparative Politics,POLI2105,Introduction to comparative politics
"University of California, San Diego",United State of  America,BILD 22,Human Nutrition,,Elective
"University of California, San Diego",United State of  America,BILD 3,Organismic and Evolutionary Biology,,Elective
"University of California, San Diego",United State of  America,BIMM100,Molecular Biology,BBMS3002,Molecular Biology of the Cell
"University of California, Berkeley",United State of  America,MCELLBI 150,Molecular Immunology,BBMS3005,Infection and Immunity
"University of California, Berkeley",United State of  America,MCELLBI 50,The Immune System and Disease,BBMS3010,Emerging Infections
"University of California, Berkeley",United State of  America,MCELLBI 50,The Immune System and Disease,,Elective
"University of California, Berkeley",United State of  America,COMPSCI 10,The Beauty and Joy of Computing,,Elective
"University of California, Berkeley",United State of  America,ASTRON C12,The Planets,,Elective
"University of California, Berkeley",United State of  America,POLSCI 179,Undergraduate Colloquium on Political  Science,,Elective
"University of California, Berkeley",United State of  America,PBHLTH W200F,Environmental Health Sciences  Breadth Course,,Elective
"University of California, Berkeley",United State of  America,PBHLTHW204,Mass Communication in Public Health,,Elective
"University of California, Berkeley",United State of  America,PBHLTHW206,Maternal and Child Health Nutrition,,Elective
Northeastern University,United State of  America,ENVR 1101,Environmental Science,,Elective
Northeastern University,United State of  America,ENVR 1110,Global Climate Change,,Elective
Northeastern University,United State of  America,PSYC 1101,Foundations of Psychology,,Elective
Northeastern University,United State of  America,GAME 1110,Games and Society,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 162A,Public Health Microbiology & PBHLTH 162L  Public Health Microbiology Laboratory,BBMS3001,Medical Microbiology
"University of California, Berkeley",United State of  America,MCELLBI 130,Cell and Systems Biology,BBMS3002,Molecular Biology of the Cell
"University of California, Berkeley",United State of  America,PBHLTH 263,Public Health Immunology,BBMS3005,Infection and Immunity
"University of California, Berkeley",United State of  America,PBHLTH W142,Introduction to Probability and  Statistics in Biology and Public Health,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 200J,Health Policy and Management Breadth  Course,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 200L,Health and Social Behaviour Breadth  Course,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 260A,"Principles of Infectious Diseases, Part 1",,Elective
"University of California, Berkeley",United State of  America,PBHLTH 260B,"Principles of Infectious Diseases, Part 2",,Elective
"University of California, Berkeley",United State of  America,PBHLTH W200F,Environmental Health Sciences  Breadth Course,,Elective
"University of California, Berkeley",United State of  America,MCELLBI 198,Directed Group Study: Science  Journalism : Berkeley Scientific Journal,,Elective
"University of California, Berkeley",United State of  America,EPS198,Directed Group Study (Introduction to  Backpacking),,Elective
"University of California, Berkeley",United State of  America,MCB110,Macromolecular Synthesis and Cellular  Function,BBMS3002,Molecular Biology of the Cell
"University of California, Berkeley",United State of  America,MCB102,Survey of the Principles of Bionchemistry  and Molecular Biology,BBMS3002,Molecular Biology of the Cell
"University of California, Berkeley",United State of  America,MCB110,Macromolecular Synthesis and Cellular  Function,BMMS2007,Essential Molecular Biology
"University of California, Berkeley",United State of  America,PBHLTH W200F,Environmental Health Sciences  Breadth Course,,Elective
"University of California, Berkeley",United State of  America,PH162A,Public Health Microbiology,BBMS3001,Medical Microbiology
"University of California, Berkeley",United State of  America,MCB130,Cell and Systems Biology,BBMS3002,Molecular Biology of the Cell
"University of California, Berkeley",United State of  America,MCB150,Molecular Immunology,BBMS3005,Infection and Immunity
"University of California, Berkeley",United State of  America,PBHLTH 200J,Health Policy and Management Breadth  Course,,Elective
"University of California, Berkeley",United State of  America,PH200K,Environmental Health Sciences Breadth  Course,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 200L,Health and Social Behaviour Breadth  Course,,Elective
"University of California, Berkeley",United State of  America,PBHLTH W142,Introduction to Probability and  Statistics in Biology and Public Health,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 260A,"Principles of Infectious Diseases, Part 1",,Elective
"University of California, Berkeley",United State of  America,PBHLTH 260B,"Principles of Infectious Diseases, Part 2",,Elective
"University of California, Berkeley",United State of  America,PBHLTH 224A,Organizational Behavior and  Management in Healthcare,,Elective
"University of California, Berkeley",United State of  America,PBHLTH 226D,Global Health Economics,,Elective
Yale University,United State of  America,MCDB S205,01 (30082) Cell Biology,BBMS2007,Essential Molecular Biology
Yale University,United State of  America,MCDB S320,01 (30232) Neurobiology,BBMS3011,Molecular Neuroscience
Yale University,United State of  America,MCDB S320,01 (30232) Neurobiology,,Elective
University of Pennsylvania,United State of  America,ARTH-278-920,American Art,FINE2020,American Art
University of Pennsylvania,United State of  America,PSYC-001,Introduction to Experimental Psychology,PSYC1001,Introduction to Psychology
"University of California, San Diego",United State of  America,BIMM 100,Molecular Biology,BBMS3002,Molecular Biology of the Cell
"University of California, San Diego",United State of  America,COGS 1,Introduction to Cognitive Science,PSYC2066,Foundations of Cognitive Science
"University of California, San Diego",United State of  America,COGS 11,Minds and Brains,,Elective
"University of California, San Diego",United State of  America,BILD 1,The Cell,,Elective
"University of California, San Diego",United State of  America,BIBC 120,Nutrition,,Elective
University of Gothenburg,USA,RT1111,Religion in Scandinavia,,Elective
University of Gothenburg,USA,GS1621,Global Studies: Key Concepts,,Elective
University of Gothenburg,USA,KVL190,Cultural Perspectives on Gender and Families,,Elective
University of Gothenburg,USA,KVL192,Scandinavian Design,,Elective
University of California at Berkeley,USA,MCB130,Cell and Systems Biology,BBMS3002,Molecular Biology of the Cell
University of California at Berkeley,USA,MCB150,Molecular Immunology,BBMS3005,Infection and Immunity
University of California at Berkeley,USA,LGBT C147B,"Sexuality,Culture and Colonialism",GEND2XXX,Advanced elective
University of California at Berkeley,USA,GWS14001,"Gender, Sexuality & Race in Global  Political Issues",GEND2XXX,Advanced elective
Northeastern University,USA,BIOL4707,Cell and Molecular biology,BBMS3002,Molecular Biology of the Cell
Northeastern University,USA,BIOL3421 & BIOL3422,Microbiology & Lab for Microbiology,BBMS3001,Medical Microbiology
Northeastern University,USA,PSYC3466,Cognition,PSYC2007,Cognitive psychology
Northeastern University,USA,PHIL1110,Introduction to Religious Studies,BSTC1003,Introduction to religious studies
