University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
University of Copenhagen,Denmark,ASTK15744U,Politics of Immigration,TPOL9000,Unmapped advanced course for Politics and Public Administration
University of Copenhagen,Denmark,ASTK18220U,New Threats in the Arctic: Climate Change and Security Risk Management of Increasing Maritime Activity in the Arctic,TPOL9000,Unmapped advanced course for Politics and Public Administration
University of Copenhagen,Denmark,AØKA08007U,Econometrics II,ECON2280,Introductory econometrics
University of Copenhagen,Denmark,AØKA08030U,History of Economic Thought,TGCR9000,Global Citizenship for Social Sciences
University of Copenhagen,Denmark,AØKK08081U,Seminar: Strategic Management ,STRA4701,Strategic management
University of Copenhagen,Denmark,HDCB01003U,DCC Course in Danish Culture,TFSS9001,Unmapped introductory course for Social Sciences
University of Copenhagen,Denmark,HDCB01042U,Danish Cinema,TFSS9000,Unmapped advanced course for Social Sciences
University of Copenhagen,Denmark,HDCB01082U,Gender and Sexuality Studies,TGCR9000,Global Citizenship for Social Sciences
University of Copenhagen,Denmark,HDCB01082U,Gender and Sexuality Studies,TSOC9000,Unmapped advanced course for Sociology
University of Copenhagen,Denmark,HFIK03753U,Political Philosophy and Public Spheres. Free Topic,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,405530,"Contemporary Japan: Society, Politics and Regional Relations",TFSS9000,Unmapped advanced course for Social Sciences
University of Helsinki,Finland,405875,Introduction to Film Music,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,715085,Multiculturalism in Public Culture: Theoretical Ideas and Everyday Engagements,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,71577,Trauma and Narrative,TPSY9000,Unmapped advanced course for Psychology
University of Helsinki,Finland,74025,Lectures on Relationship Between Minorities and Majorities,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,753503,Social Interaction II,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,ALKU-E313,Commanding the Environment or Green Dictatorships? Nature-Culture-Society Relationships in the USSR / Russia and Eastern Europe,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,ALKU-E313,Discourses of Balkan and Baltics,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,ENS-303,Contemporary European Politics and Integration,TFSS9001,Unmapped introductory course for Social Sciences
University of Helsinki,Finland,ENS-H322,Europe and the Wider World,TFSS9001,Unmapped introductory course for Social Sciences
University of Helsinki,Finland,FINN-114,Finnish Beginners' Course for Exchange Students,TFSS9001,Unmapped introductory course for Social Sciences
University of Helsinki,Finland,GEOG-316,Transnational spaces of planning and politics,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,GEOG-340,Introduction to conservation geography,TGEO9000,Unmapped advanced course for Geography
University of Helsinki,Finland,GEOG-G301,Introduction to advanced geoinformatics,TGEO9000,Unmapped advanced course for Geography
University of Helsinki,Finland,GPC-M321,Advances in Democratic Theory and Research,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,KIK - UK105,Migration and Mobility in Central and Eastern Europe and the Former Soviet Union,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,KIK-UK104,Europe Displaced: Culture and Society in Contemporary Ukraine,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,KIK-UK105,The Impact of Public Activism on Government Communications in Ukraine,TPOL9000,Unmapped advanced course for Politics and Public Administration
University of Helsinki,Finland,KIK-UK106,Belarus between East and West,TPOL9000,Unmapped advanced course for Politics and Public Administration
University of Helsinki,Finland,KUKA-IK509,Jazz in Former Eastern Europe,TFSS9001,Unmapped introductory course for Social Sciences
University of Helsinki,Finland,PED002,Psychology of Learning and Development,TPSY9000,Unmapped advanced course for Psychology
University of Helsinki,Finland,PS221,Fundamentals of Perceptual Psychology,PSYC2051,Perception
University of Helsinki,Finland,PS471,Traffic Psychology ,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PSYK-111,Introduction to Biological Psychology,PSYC2022,Biological psychology
University of Helsinki,Finland,PSYK-131,Introduction to Developmental Psychology,PSYC2009,Life-span developmental psychology
University of Helsinki,Finland,PSYK-411,Practical Course in Brain Research,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PSYK-421,Functioning of Sensory Systems,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PSYK-451,Forensic Psychology,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PVK-M202,Foreign Policy and Security,TPOL9000,Unmapped advanced course for Politics and Public Administration
University of Helsinki,Finland,PVK-M204,Global Political Economy ,POLI3080,Global political economy
University of Helsinki,Finland,PVK-V201,Political Communication,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PVK-V202,"Media, Society and Culture",TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PVK-V205,Digital Media and Society,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PVK-V205,Digital Media and Society,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,PVK-Y202,Globalization and Global Governance,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,SOCPOL 12,"Multi-Ethnicity, Social Work and the Welfare State",TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,SOSK-205,Welfare State,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,SOSK-507,Research areas in social sciences II,TGCR9000,Global Citizenship for Social Sciences
University of Helsinki,Finland,SOSM-YP302,Sustainable Welfare,TGEO9000,Unmapped advanced course for Geography
University of Helsinki,Finland,YK-114,Gender and Society,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,Behavioral Methods for Studying Political Behavior,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,N/A,"Dystopia: Dark Political Visions in the Arts, the Art of Doomsday Prophecy",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,Elections and Political Representation: A Comparative Approach,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,"Euro, Migration and Climate Change: European Challenges and Opportunities (The)",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,N/A,"Europe in the World: Actors, Structures, and Processes",EUST3010,European political and economic institutions and processes
Institut d'Etudes Politiques de Paris,France,N/A,French Academic Methods Seminar,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,French as a Foreign Language Level B1,FREN2002,French II.2
Institut d'Etudes Politiques de Paris,France,N/A,French as a Foreign Language Level B2,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,French Society Explained through Law,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,International Finance,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,Introduction to Econometrics,ECON2280,Introductory econometrics
Institut d'Etudes Politiques de Paris,France,N/A,Introduction to Econometrics using STATA,ECON2280,Introductory econometrics
Institut d'Etudes Politiques de Paris,France,N/A,Laboratory of Modern Politics: France since the Revolution of 1789 to Our Day,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,Making Sense of Political Speeches,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,Making Sense of Political Speeches,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,N/A,Migration Issues in Comparative Perspective,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,National Stereotypes and Identity Building: Central Europe and the Balkans in Comparative Perspective,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,"Paper Tales: Bureaucracy in Politics, Media, and History",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,N/A,"Political Communication in the Age of ""Fake News""",TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,N/A,Representing Alterity: Postcolonial French Cinema ,FREN3022,French and Francophone cinema
Institut d'Etudes Politiques de Paris,France,N/A,Statistics,STAT1603,Introductory statistics
Institut d'Etudes Politiques de Paris,France,N/A,The Philosophy of Multiculturalism,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,11211,French as a Foreign Language Level A1,FREN1001,French I.1
Institut d'Etudes Politiques de Paris,France,11917,Environmental Politics,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,15045,International Politics of Climate Change,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,15788,Belts and Road: China in Africa,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,17035,Sociology of Work and Employment. Precarious Jobs and New Forms of Work,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,17162,Western Party Democracy in Crisis ,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,17420,Global Disorder: a remaining space for Europe?,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,18720,"Happiness, Health, and Well-Being: Practical Philosophy - Ancient and Modern",TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,54810,French A1,TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,58816,Francais A1,FREN1001,French I.1
Institut d'Etudes Politiques de Paris,France,AAFF 1700A,The Ethics of War,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,ADRO 1335A,EU Competition Law,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,AECO 25A00,Trade and International Finance,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,AECO 25A12,Economics of the European Union,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,AECO 25A12,Economics of the European Union,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,AECO 27F12,An Introduction to  Environmental Economics,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,AHIS 1585A,Post-1945 International Relations: The Global Cold War,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,AHIS 25A01,"History of The Modern World, XX-XXI Century: War-Power-Territoriality",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,AHUM 25A12 ,Power of Art. Art and Power,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,AHUM 25A12 ,Power of Art. Art and Power,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,AMPG 25A00,Introduction to policy studies,POLI3027,Public policy-making: theories and application
Institut d'Etudes Politiques de Paris,France,AMPG 25A00,Policy Studies,POLI3027,Public policy-making: theories and application
Institut d'Etudes Politiques de Paris,France,AMPG 25A00,Policy Studies,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,ASOC 27A11,Digital Media and Society,JMSC2003,Online journalism
Institut d'Etudes Politiques de Paris,France,ASPO 1370A,"War, Peace and the Sovereign State: Political Thought from Machiavelli to Kant",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,ASPO 25A13,French Politics: Understanding the Stakes of French Political Life (1958-2019),TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,ASPO 25A13,French Politics: Understanding the Stakes of French Political Life (1958-2019),TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,ASPO 25A14,Ethics of War,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,ASPO 25A19,Green Political Theory,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,BAFF 1760A,IAS core common : Preparing to work in international organizations,POLI3139,The United Nations and global governance
Institut d'Etudes Politiques de Paris,France,BCIV 1250A,France is a woman,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,BDRO 1710A,International Financial Regulation,TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,BEXP 15A00,"Human Rights, Society and Law",TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,BEXP 25A00,How to read and decode the French news,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,BEXP 25A00,Media and Narrative Center - How to Read and Decode the News,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,BHIS 1690A,"Sex, Gender, and War : Another History of the 20th Century Europe",TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,BHUM 1135A,People and Places: Art and Nation in Great Britain,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,BSOC 1585A,Digital Society and the Sociological Imagination,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,BSPO 1255A,Social Policies in Europe,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,BSPO 1255A,Social Policies in Europe,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,BSPO 1480A,Citizen Politics and Democracy in Times of Crisis,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,CAFF 1795,A Small History of Chinese Society,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,CHIS 25F24,"M?dias, r?sistance civile, d?sob?issance civile",TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,CHUM 25F25,Centre Des Medias - Distinguer Le Vrai Du Faux Dans Le Flux D'informations,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,CSPO 25F05,The Political Function of History,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF  25A65,Europe Foreign and Security Policies,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 2150A,Shaping Globalization,POLI3080,Global political economy
Institut d'Etudes Politiques de Paris,France,DAFF 25A14,"The Euro, migration and climate change: European challenges and opportunities",CCGL9050,Europe without Borders?
Institut d'Etudes Politiques de Paris,France,DAFF 25A20,Creation of the Contemporary Middle East (The),TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A21,American Soft Power,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A22 ,Geopolitics of the Middle East : The Sunni-Shia Relationships,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A24,Iran in the World: Making Sense of the Islamic Republic in Contemporary International Relations,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A25,"Non-State Actors, Transnationalism and Diaspora Politics",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A30,"Turkey under the AKP: Heritages, Realities, Prospects",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 25A31,Between Fiction and Politics: (Mis)Representations of the United Nations in Literature and Movies,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A31,Between Fiction and Politics: (Mis)Representations of the United Nations in Literature and Movies,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 25A35,"Lebanon: Consociational Politics, Civil War, and Resistance",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 25A37,The Korean Peninsula at Crossroads,POLI3123,Politics of the two Koreas
Institut d'Etudes Politiques de Paris,France,DAFF 25A39,U.S. Foreign Policy,POLI3047,United States foreign policy
Institut d'Etudes Politiques de Paris,France,DAFF 25A45 ,Contemporary Perspectives on Conflict and Security ,TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,DAFF 25A46,International Conflicts,POLI3119,Causes of international war
Institut d'Etudes Politiques de Paris,France,DAFF 25A48,UNPK: Theory & Practice,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A48,UNPK: Theory & Practice,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 25A50,Human rights and digital technology,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A54,Contemporary Brazilian Foreign Policy: Actors and Agendas,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A55,Causes of War,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A55,Causes of War,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 25A56,"Turkey under the AKP: Heritages, Realities, Prospects",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A58,Political representation and citizenship,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 25A67,France's Foreign Policy in the Middle East from 1995 to the Present,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 27A20,History and Cultural Heritage Diplomacy,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 2920A ,Competing for Influence: A Comparison of Soft Power and Public Diplomacy Models in World Politics,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DAFF 2935A,The Personalization of Politics,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DAFF 2955A,Introduction to Japanese Politics and Society,POLI3126,Politics of contemporary Japan
Institut d'Etudes Politiques de Paris,France,DAFF 3095A,Workshop in Diplomacy and International Negotiation,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DCUL 27A02,"Energy, Climate And Geopolitics: Contemporary Challenges",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DDRO 25A07,Law and Society: The Mediation of Collective Life by Legal Practice,SOCI2046,Sociology of law
Institut d'Etudes Politiques de Paris,France,DDRO 25A28,International Criminal Law,TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,DDRO 25A30,Law and Literature,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DDRO 25A35,Making the World: Critical Approaches to International Law,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DDRO 25A37,Legal and Social Thought,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DECO 1998A,Introduction to Finance,TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,DECO 25A00,Intermediate Macroeconomics,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DECO 25A00,"Intermediate Macroeconomics : Evidence, Theory and Policy",ECON2220,Intermediate macroeconomics
Institut d'Etudes Politiques de Paris,France,DECO 25A12,Emerging economies and societies,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHIS 25A03,Introduction to disability studies,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHIS 27A21,"""Life, Liberty and Happiness?: The United States in the 19th Century""",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 1010A ,Magazine Publishing in the 21st Century : A Survival Guide. How Magazines Have Become Media Brands,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,DHUM 1360A,Borders and Frontiers,TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 1360A,Borders and Frontiers,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DHUM 1375A,Secularization and Laicization,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 25A02,"Violence, Memory and Amnesia in Chile",TFSS9000,Unmapped advanced course for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 25A06,"Opera, Power and Politics",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 25A07 ,"Martin Luther King, the Voice of the Civil Rights Movement",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 25A09,"Utopian And Dystopian Visions In Literature, Film And The Arts",TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,DHUM 25A10,Media and Narrative Centre - The Impact of Fake News,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DHUM 25A16,Thinking Photography through Text and Image,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,DHUM 25A20,Political theory and democracy: normative perspectives,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 27A19,"Introduction to French Theory - the Subject, Ideology and Power",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DHUM 27A20,"Aristocracy, Democracy, and the Liberal Arts: Education for Good Government",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSOC 25A02,"Urban Sociology: Structural Contexts, Social Dynamics and Lifestyles",SOCI2087,Urban society and culture
Institut d'Etudes Politiques de Paris,France,DSOC 25A03,Education and Social Inequalities in Western Countries,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSOC 25A03,Education and Social Inequalities in Western Countries,TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,DSOC 25A04,Digital Data In a Societal Context,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSOC 25A04,Digital Data in a Societal Context,TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,DSOC 25A13,"Sociology of the Media: Perspectives in Information, Misinformation & Fake News",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSOC 25A13,"Sociology of the Media: Perspectives in Information, Misinformation & Fake News",TSOC9000,Unmapped advanced course for Sociology
Institut d'Etudes Politiques de Paris,France,DSOC 25A18,New Theories of Capitalism,SOCI2044,Economic sociology
Institut d'Etudes Politiques de Paris,France,DSOC 25A18,New Theories of Capitalism,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 1865A,Screening Socalism: Visual Culture in Eastern Europe,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 2075A ,Making up Machiavelli : Foxes and Lions,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 2360A,Ethnic and Racial Minorities in France and the United Kingdom,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 2365A,Gender and Social Movements,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 2365A,"Gender and Social Movements: North and South, Right and Left",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 2510A,Public Opinion and Democracy,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A01,Social media: behind the scenes,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Institut d'Etudes Politiques de Paris,France,DSPO 25A13,Decision-Making Process of the European Union: An Insider's View,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 25A13,Decision-Making Process of the European Union: An Insider's View,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A14,Creating a Self - Introduction to French Theory,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A20,"Democracy in Europe : Past, Present and Future Challenges",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A20,Left and Right In European Politics,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 25A20,Left and Right in European Politics,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A20,Political theory and democracy: normative perspectives,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A27,Migration Law from Theory to Advocacy,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A28,"Identities, Migrations and Territories in Contemporary France",TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 25A28,"Identities, Migrations and Territories in Contemporary France",TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 25A43 ,Public Policy for Changing Societies: Comparative Analysis of Actors and Challenges Underlying Contemporary Societal Change,POLI3027,Public policy-making: theories and application
Institut d'Etudes Politiques de Paris,France,DSPO 25A47,The Anglo-Saxon Economic Model. An Interdisciplinary Evaluation,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 25A48,The Politics of Democratization: Regime Transitions in a Comparative Perspective,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,DSPO 27A00,Changing Role of Non-State Actors in International Affairs (The),TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Paris,France,DSPO 27A30,Foreign Policy of the US,POLI3047,United States foreign policy
Institut d'Etudes Politiques de Paris,France,HSPO5285,Ballroom Dancing Lessons,TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,LFRA 50D0,Francais Debutant (A1),FREN1001,French I.1
Institut d'Etudes Politiques de Paris,France,LFRA 50D0,Francais Debutant (A1),TFSS9001,Unmapped introductory course for Social Sciences
Institut d'Etudes Politiques de Paris,France,LFRA 52D0,Francais B1,FREN2002,French II.2
Institut d'Etudes Politiques de Paris,France,LFRA 52D0,Francais B1,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,LFRA 52D0,Francais B1 Plus,FREN3001,French III.1
Institut d'Etudes Politiques de Paris,France,LFRA 52D0,Francais B1 Plus,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Paris,France,LFRA 5301,Francais Intermediaire (B2),FREN3002,French III.2
Institut d'Etudes Politiques de Toulouse,France,N/A,Comparative Government and Public Administration in Europe,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Toulouse,France,N/A,Comparative Public Administrations in Europe,TGCR9000,Global Citizenship for Social Sciences
Institut d'Etudes Politiques de Toulouse,France,N/A,Contemporary Central Asian Politics & Societies,TPOL9000,Unmapped advanced course for Politics and Public Administration
Institut d'Etudes Politiques de Toulouse,France,N/A,Contemporary Political Debates in the UK,TGCR9000,Global Citizenship for Social Sciences
