University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
University of Western Australia,,,Legal Theory & Ethics,,Introduction to Legal  Theory
University of Western Australia,,,Criminal Law,,Criminal Law I & II
University of Western Australia,,,Administrative Law (LAWS5102),,Administrative Law
University of Western Ontario,,,"Justice, Power and the Rule of Law;  or  ",,Introduction to Legal  Theory
University of Western Ontario,,,Evidence  *subject to success in a  competitive bidding system,,Evidence I
University of Western Ontario,,,Trusts (5230A) AND Restitution &  Unjust Enrichment (5535) AND  Remedies (5794),,Equity & Trusts I & II
University of Western Ontario,,,Trusts (5230A) AND Unjust  Enrichment & Restitution (5528) AND  Remedies (5794),,Equity & Trusts I & II
University of Western Ontario,,,Trusts (5230A) AND Restitution &  Unjust Enrichment (5535) AND  Remedies (5795),,Equity & Trusts I & II
University of Western Ontario,,,Jurisprudence I,,Introduction to Legal  Theory
University of Western Ontario,,,Trusts (5230A) AND Unjust,,Equity & Trusts I & II
University of Western Ontario,,,Administrative Law  *course not available to visiting  exchange students,,Administrative Law
University of Western Ontario,,,Justice,,Introduction to Legal  Theory
University of Western Ontario,,, Jurisprudence,,Introduction to Legal  Theory
University of Western Ontario,,,Jurisprudence II,,Introduction to Legal  Theory
University of Western Ontario,,,Enrichment & Restitution (5528) AND  Remedies (5795),,Equity & Trusts I & II
University of York,,,Law and History: Continuity and  Change,,Introduction to Legal  Theory
University of York,,,Public Law II,,Administrative Law
University of York,,,Company and Corporate Insolvency  Law,,Business Associations
University of York,,,Criminal Law,,Criminal Law
University of York,,,Foundation Issues in Law,,Introduction to Legal  Theory
University of York,,,Company Law,,Business Associations
University of York,,,Company Law and Practise  (LAW00029H),,Business Associations
University of York,,,Foundational Issues in Law  (LAW00008I),,Introduction to Legal  Theory
University of York,,,Law & History (LAW00017H),,Introduction to Legal  Theory
University of York,,,Philosophy of Law,,Introduction to Legal  Theory
University of York,,,Property II,,Equity & Trusts I & II
University of Zurich,,,Ancient Legal History (MAWGU1),,Introduction to Legal  Theory
University of Zurich,,,Legal Theory,,Introduction to Legal  Theory
Uppsala University,,,Comparative Legal History and  Contemporary Jurisprudence (2JS384),,Introduction to Legal  Theory
Washington University  in St. Louis,,,Jurisprudence Seminar,,Introduction to Legal  Theory
Washington University  in St. Louis,,,Critical Jurisprudence,,Introduction to Legal  Theory
Washington University  in St. Louis,,,"Law, Religion and Politics",,Introduction to Legal  Theory
Yale University,,,Justice,,Introduction to Legal  Theory
Yale University,,,Philosophy of Law 1,,Introduction to Legal  Theory
Yale University,,,Jurisprudence (20279),,Introduction to Legal  Theory
Yale University,,,Philosophy of Law 2,,Introduction to Legal  Theory
York University   [Osgoode Hall],,,Trusts (2090.04) AND Restitution  (2360F),,Equity & Trusts I & II
York University   [Osgoode Hall],,,Evidence (2490.04),,Evidence I
York University   [Osgoode Hall],,,Business Associations (2020.04),,Business Associations
York University   [Osgoode Hall],,,Chinese Law,,Introduction to Chinese  Legal System
York University   [Osgoode Hall],,,Law and History  ,,Introduction to Legal  Theory
York University   [Osgoode Hall],,,"Law & Religion in Legal, Social, and  Political Perspective (3160.03)",,Introduction to Legal  Theory
York University   [Osgoode Hall],,,Administrative Law,,Administrative Law
York University   [Osgoode Hall],,,Jurisprudence,,Introduction to Legal  Theory
